OutageID,Date,ServiceType,ServiceProvider,OutageType,Duration,AffectedAreas,Description
4034,2022-05-08,Pay TV,MTN,Service,0.8668384188191964,Ramirezstad,Tell mention agreement before wind business around.
6272,2023-03-26,Telecom,MTN,Network,12.780126587687192,Nelsonside,Laugh store world decide degree leave a.
2653,2023-05-23,Pay TV,Glo,Network,10.355343742311092,Fullerport,Sell next always ever according more decade.
6497,2023-07-27,Telecom,Etisalat,Service,6.71755130367524,Lake Ashleyburgh,Success increase something subject tonight.
4051,2022-12-10,Pay TV,MTN,Downtime,3.429013388758015,North Stevenstad,Fast PM happen these establish city.
898,2021-10-02,Pay TV,Glo,Network,6.990374137119381,New Kevinburgh,Money key skin former me.
150,2022-10-04,Pay TV,Glo,Downtime,7.617785654150177,Terrenceton,Life director house single for word result.
6815,2021-12-18,Telecom,MTN,Network,21.046206459892964,East Harold,Open effort book professor.
2358,2023-07-30,Telecom,MTN,Network,3.0930794728722053,East Morgan,Our drug too itself.
6773,2023-08-03,Telecom,MTN,Downtime,15.630073056818189,Lake Yvette,Single yes great tonight item pretty minute.
137,2022-02-14,Telecom,MTN,Downtime,9.738651480145464,Rebeccafort,School later political building system.
8654,2023-05-08,Pay TV,Airtel,Downtime,11.554273272308599,Linshire,Small her win sell.
2918,2021-12-26,Pay TV,Glo,Network,5.423080438520597,Lake Briana,Remember which book every certainly boy.
3790,2021-12-17,Pay TV,Glo,Network,14.901344647667893,North Jessicafurt,Must child onto sense.
6035,2023-09-20,Telecom,Airtel,Service,12.16539721178628,West Josephmouth,Blue phone really although onto.
364,2022-01-26,Telecom,Glo,Network,8.626535694939971,Millerberg,Blue far far last only various.
975,2021-12-28,Telecom,Etisalat,Network,0.46202988779157295,Gregview,Him clear care process about design work.
2136,2023-05-28,Telecom,Etisalat,Downtime,2.7485797332562387,Lake Hannahside,New amount spend describe trial clearly international take.
1029,2023-03-14,Pay TV,Etisalat,Downtime,1.4814313194212072,Justinview,Growth suggest the born.
4644,2021-12-03,Pay TV,Glo,Network,1.4901996213849151,East Randyshire,Voice important one.
6456,2021-12-08,Telecom,MTN,Service,12.839624336070024,East Tracy,Organization soldier who practice truth.
4532,2022-01-06,Pay TV,Etisalat,Network,13.653013126974065,Ashleymouth,Prepare let two final lawyer.
7852,2023-09-14,Telecom,Airtel,Network,2.350117467821257,East Ericfort,Into election like growth public already security.
3393,2023-07-07,Telecom,Glo,Network,1.3127281045603791,Ryantown,Statement tough suddenly until easy well.
1850,2022-07-20,Telecom,MTN,Downtime,20.853291950199758,Lake Christophertown,See wish front war well.
8158,2023-02-07,Pay TV,Airtel,Downtime,4.898389334340298,Port Candacestad,Whom throughout sort draw during necessary involve.
5209,2021-10-15,Pay TV,Etisalat,Service,23.82333387264428,West Desireeshire,Detail knowledge simple glass two campaign.
5243,2023-02-23,Pay TV,Airtel,Downtime,20.212921351669962,North Whitney,This clear serve so debate tend toward.
9301,2022-05-13,Telecom,Etisalat,Service,6.369319683190198,Markberg,Picture over appear.
2207,2022-11-07,Pay TV,Etisalat,Network,12.726553587451079,Garciamouth,Prove bit individual station continue read majority.
5758,2023-05-13,Telecom,Airtel,Network,14.805529395201416,Lake Jonathanbury,Nice culture start ever authority maybe write evidence.
5850,2021-11-06,Telecom,Airtel,Downtime,17.145831757580257,North Heatherland,Five respond animal poor cut.
6361,2021-10-29,Telecom,MTN,Network,23.954870880990246,Fletcherfort,There a cause down story.
585,2022-09-08,Pay TV,Etisalat,Service,5.096591280852517,Christopherburgh,Rule environmental say sister.
2577,2021-11-06,Telecom,MTN,Network,11.048598170654772,West Sarahberg,Road production produce billion most brother conference.
3217,2022-08-04,Pay TV,Glo,Network,9.277079068427197,Mikestad,General hair discover already.
2691,2021-11-07,Pay TV,Glo,Downtime,6.582865090549545,Gardnerchester,Decade hold trial expect go least approach.
9491,2022-12-11,Telecom,Airtel,Downtime,3.5601857366027927,Curtisburgh,Message computer that event.
389,2022-06-22,Pay TV,Etisalat,Downtime,20.915216771104525,Smithshire,Continue budget cover how put.
4366,2023-08-25,Pay TV,Etisalat,Network,8.5919497341558,Lake Tamaraville,At six of deep nothing body if.
6194,2023-04-06,Pay TV,Etisalat,Service,3.8190746748455546,East Thomashaven,Seem book more statement without including data.
5287,2023-04-01,Pay TV,Etisalat,Service,20.950343589310226,Aguilarhaven,Teach across anyone traditional operation strong.
5068,2022-11-05,Pay TV,Glo,Service,4.540687957957952,Williamsside,Station ball pick rule gas.
7170,2022-10-06,Telecom,Etisalat,Network,1.0954973088434583,Port Amberland,Design long base.
3386,2022-11-23,Telecom,MTN,Network,17.75913630332239,Maryberg,Turn remain someone produce process.
4459,2022-06-02,Telecom,Etisalat,Service,21.275320329304197,Zacharyborough,Cost foreign building fire ball feeling so public.
1778,2022-09-23,Pay TV,MTN,Network,0.4519397037894741,Conleymouth,Mind group career stay movie represent expect play.
398,2023-08-16,Telecom,Etisalat,Service,3.6343321839976754,East Amy,Doctor friend industry need.
7267,2023-08-26,Pay TV,MTN,Service,6.633656277706385,Port Michaelstad,Through step best camera.
9545,2022-10-16,Pay TV,Etisalat,Service,7.013436402095362,New James,Per study him end week onto.
8206,2023-08-08,Pay TV,Airtel,Network,19.827598204185282,Katiestad,Bar ahead use perform.
7506,2023-02-18,Telecom,Glo,Network,15.058145064064163,Jamesbury,Color position kid image arrive.
6996,2022-01-17,Pay TV,Airtel,Network,19.184860716017273,Port Benjamin,Sea learn very power.
1020,2022-06-04,Pay TV,Glo,Service,7.320919690905401,New Davidborough,Expert prepare black third.
3451,2023-04-26,Pay TV,MTN,Downtime,4.597888949610875,Martinfurt,Itself public majority training next.
2677,2023-06-15,Telecom,MTN,Network,14.685143952638347,Burtonstad,Technology good arm difficult beyond second sound him.
798,2023-01-01,Pay TV,MTN,Network,19.46843129717855,Villegaston,High share building company whom own full.
8033,2023-05-31,Pay TV,MTN,Service,15.920534082360911,North Colton,Whether fly even buy.
3390,2023-03-20,Telecom,Airtel,Service,2.4681589153546954,Port Taraborough,Degree peace test pretty close.
9169,2022-06-13,Pay TV,Glo,Service,9.879956219783102,Keyville,Either outside reveal any.
8809,2022-07-08,Telecom,Etisalat,Downtime,14.938377211675595,Kellychester,Coach avoid for middle tonight gun decade cause.
3710,2022-04-05,Telecom,MTN,Downtime,19.50814361197984,South Spencer,High street after PM.
7975,2023-04-26,Telecom,Airtel,Downtime,13.729924493213668,Lake John,This move think.
2250,2023-02-22,Pay TV,Glo,Network,16.926310133172024,Richardston,Something military field if ever act.
1488,2022-12-20,Telecom,Airtel,Service,3.3476438726229665,Thomasborough,Produce situation mind question environmental.
4823,2023-06-25,Telecom,Airtel,Service,18.520646258142122,Leontown,Note local else this.
1843,2022-04-09,Telecom,Glo,Service,23.942434080049694,Lake Christian,Every your consumer and direction situation.
4685,2022-12-19,Telecom,Glo,Network,4.4503509237790295,East Joshua,Medical quite front mean teacher environment message.
6946,2021-10-20,Pay TV,Airtel,Service,21.59226997423855,Lake Ashleyside,Speak into nothing carry.
2845,2022-09-02,Telecom,MTN,Network,15.89123263433258,Tranmouth,Modern evidence fly.
863,2023-06-13,Telecom,Glo,Downtime,14.049775739899632,Harperbury,Go computer market despite issue.
365,2022-08-03,Telecom,MTN,Downtime,9.509974672735476,Normanburgh,Successful large down sign.
1801,2022-06-29,Pay TV,Glo,Network,14.31943072982995,Moniquechester,Garden election couple authority.
3545,2023-06-29,Telecom,Glo,Service,22.92609013463497,Adamsland,Suffer how base wait.
2334,2023-08-07,Telecom,Airtel,Service,6.166518407812594,East Nancy,Article light opportunity always.
1718,2023-01-09,Pay TV,Glo,Downtime,18.73428468534314,North Dorothy,Process have section rather threat example explain.
1354,2023-02-12,Telecom,Airtel,Service,22.98623713421379,Joberg,Woman again hold collection note bag.
3032,2022-12-26,Telecom,Airtel,Downtime,17.59635758562926,Williamsborough,Building rate they enough among.
9228,2022-04-03,Pay TV,MTN,Downtime,10.43920578338634,East Pamelafort,Parent social hotel training.
7269,2021-11-08,Pay TV,MTN,Downtime,22.16975328839545,Port Staceybury,Character movement peace sound apply of.
3151,2022-09-18,Telecom,Glo,Service,15.902648275170213,Lake Jeremiah,Perform economy right return.
1007,2021-11-04,Pay TV,MTN,Network,5.337238458337683,North Samanthaton,Democratic tax cell part however sit.
6753,2023-02-19,Telecom,Etisalat,Downtime,23.048270995835026,East Justin,Fine need charge hotel agent difference.
4470,2023-03-19,Telecom,MTN,Service,16.448999942403013,Burkeside,Her central summer argue PM way.
3360,2023-09-19,Pay TV,MTN,Network,1.1401527026416836,North Michaelburgh,Street administration increase rock.
9536,2023-07-31,Telecom,Airtel,Downtime,12.53224619138016,South Tammy,Their son plan player forward when score blue.
6208,2023-06-26,Pay TV,Airtel,Downtime,19.474862862951756,Lake Stevenborough,Section but condition large policy hit door deal.
6038,2021-10-29,Pay TV,Airtel,Downtime,17.774906999288746,Barberstad,Interview pressure behavior friend near two.
817,2022-04-10,Pay TV,Airtel,Service,12.191697073189744,Port Steven,When method argue law.
5026,2022-03-02,Pay TV,MTN,Downtime,9.809610288232413,North Rachelberg,Gas term bill term toward.
6696,2021-11-28,Pay TV,MTN,Service,12.815898064503811,South Cristinaberg,Measure spring situation ready spend employee.
8415,2023-04-07,Pay TV,Airtel,Service,21.45953211693717,Port Kerri,The however next energy another.
533,2022-03-12,Pay TV,Glo,Network,19.0618538066429,East Markchester,Thought build consumer quickly billion.
8161,2022-10-22,Pay TV,MTN,Network,23.149641893402404,West Ambertown,Form maintain others call threat girl drug although.
3685,2021-11-07,Pay TV,Etisalat,Downtime,2.6165760692993145,Port Joseside,Sense control message per have receive.
6629,2022-02-26,Pay TV,MTN,Network,5.29965784778734,South Bobbychester,Memory game worry large.
9564,2023-03-11,Telecom,MTN,Network,12.428346093903784,Stephanietown,Never including someone mission how.
9353,2023-02-25,Telecom,Etisalat,Network,14.67469507297362,North Brandifort,Bill success old year run north show green.
500,2022-10-13,Pay TV,Etisalat,Service,5.844828695786207,Dianaside,Wind both while career natural.
2237,2023-07-16,Pay TV,Airtel,Service,0.6107429677753852,North Lisa,Tv decision protect letter technology after down ok.
155,2023-03-31,Telecom,MTN,Downtime,19.156544684429853,East Penny,Would subject wife.
2917,2022-08-13,Pay TV,Glo,Downtime,16.068431080337533,Jesseburgh,Recognize wait black maintain control.
8891,2023-05-09,Pay TV,Etisalat,Service,10.82833186838001,East Samanthaberg,Recently factor find ball radio team.
642,2023-07-15,Telecom,MTN,Service,21.130436233905424,New Matthew,Vote through late themselves write town.
7620,2021-10-31,Pay TV,MTN,Network,7.5137277364960005,East Adamport,Hold resource them forget.
9805,2023-07-02,Telecom,MTN,Network,19.84170257696358,Adamsfort,Prepare teach main.
9598,2021-10-07,Telecom,MTN,Service,6.200217205278352,Kristopherfurt,Save method may window song lead light.
3173,2022-07-25,Telecom,Glo,Network,19.294969202848602,South Andreamouth,Half other individual.
6229,2022-12-21,Telecom,Glo,Downtime,9.738996564371401,South Kayla,Around market more nation.
6711,2023-06-14,Telecom,Glo,Downtime,15.330144857554988,New Patrickchester,Bed morning able blue.
9421,2022-09-14,Pay TV,Etisalat,Downtime,7.316724822754762,Patriciaville,List check bag history laugh seem.
113,2021-12-18,Telecom,Glo,Service,12.34512089519752,Kellerville,Occur girl history argue behind wait along test.
769,2023-06-19,Telecom,Glo,Network,23.253855035177907,Roytown,Tell summer tonight view use effect which.
6278,2022-04-29,Pay TV,Etisalat,Network,14.637903699701369,Sabrinafurt,Too seem including person thousand skin drive lead.
7112,2021-12-12,Telecom,Glo,Downtime,1.9121377219399198,Port Loretta,Low perform realize.
6189,2022-05-28,Telecom,Airtel,Network,16.53665746682906,New Kendraburgh,Three condition less whether simple.
9290,2023-06-17,Pay TV,Airtel,Downtime,4.843128937898211,Elizabethfort,Sign own letter force stuff bar.
7373,2022-11-14,Telecom,MTN,Downtime,13.738926320305241,Davidland,Yet begin third media.
365,2022-01-05,Pay TV,Etisalat,Network,9.971894872202835,Dawnside,Save loss total culture wonder.
3889,2022-09-07,Pay TV,MTN,Network,13.641376536102303,West Luke,Program close health direction.
4474,2022-01-14,Pay TV,Etisalat,Downtime,0.33577300957241346,Danielsshire,One development responsibility ok create.
3616,2023-02-26,Telecom,MTN,Network,22.323331524090886,Williamsview,Listen use area scientist among cover take.
179,2023-05-15,Pay TV,MTN,Network,20.624177477637495,Emilyborough,Product dog detail box.
8944,2023-05-01,Pay TV,Glo,Downtime,13.229653382059695,Petersshire,Peace college couple food.
4390,2022-11-27,Telecom,Airtel,Service,12.569961237582357,New Roger,Mother last though see.
8583,2021-09-25,Telecom,MTN,Service,21.51906505777138,Justinville,Network nothing day turn fund material central.
2883,2022-03-05,Pay TV,Airtel,Network,22.711366931442196,Courtneyshire,Watch through everything.
3308,2023-02-18,Pay TV,Glo,Downtime,6.987929467530388,Hollychester,Effect toward term would set learn street.
3679,2023-08-08,Telecom,MTN,Downtime,22.64050177066053,Jeremyfort,World chance section can.
1100,2022-10-29,Telecom,MTN,Downtime,0.46957723555682895,North Michael,Well social group blood serve.
6679,2023-06-20,Telecom,Etisalat,Service,7.673097641603906,West Ericside,What air industry mind grow.
5572,2021-10-14,Telecom,Airtel,Network,13.216036674989022,West Jennifer,Back only again bed peace choice.
2230,2023-08-17,Pay TV,Etisalat,Network,1.5997711252292768,West Amy,Have else such take sister.
5648,2023-08-22,Telecom,Glo,Network,11.57220158334227,Combschester,Easy avoid customer out beat fire.
6814,2022-01-10,Telecom,Etisalat,Service,6.237528421551466,South Andrewborough,Guy really source role student little name arrive.
9856,2023-06-21,Pay TV,MTN,Service,4.551498428162954,East Theresabury,Time strategy weight add.
8369,2022-08-30,Telecom,Etisalat,Network,10.044979795613312,Garciaton,Class marriage that trouble.
9874,2022-07-04,Telecom,MTN,Network,0.5216946220983417,Danieltown,Cell stage then seek.
9425,2022-04-27,Telecom,MTN,Service,12.619019548063049,Heatherville,See economy nor take.
1670,2022-11-27,Pay TV,Airtel,Service,16.493695123260228,Dawnberg,Science effort blood seem seven state.
2687,2023-04-22,Telecom,Glo,Downtime,7.529046103837482,Port Jenniferside,Base include artist thank.
52,2022-12-11,Pay TV,Etisalat,Downtime,10.775208188029742,New Jessicaberg,Should risk debate else still model.
2453,2023-06-30,Telecom,MTN,Network,22.692909490745297,Lake Alexville,My decide standard apply hair group.
7705,2022-06-24,Pay TV,MTN,Downtime,2.8517898139553646,Martinshire,Piece ten major Mrs appear.
2280,2023-08-24,Pay TV,Airtel,Service,21.150489296400526,North Heather,Success back before seem.
3435,2021-12-31,Telecom,Etisalat,Service,20.148830218595883,South Melinda,Assume six out reach reduce.
7345,2022-08-26,Pay TV,Airtel,Downtime,1.4798220731070197,North Kevin,Series dinner reflect term bed determine nor.
685,2023-01-26,Telecom,MTN,Service,0.5954689153526119,Sharonfurt,Religious happy partner near.
5005,2022-10-12,Telecom,Etisalat,Service,14.875030295855275,North Diane,Fear provide before miss of tough need.
1220,2022-04-07,Telecom,Glo,Network,1.695260177102837,East Isabel,Whom admit difference different one.
6379,2023-02-11,Telecom,Glo,Network,5.832348813679235,North Joshua,Green probably six price.
3751,2023-03-14,Pay TV,Airtel,Downtime,9.508107152476502,New Daniel,Home tonight indeed identify security sure decide.
900,2023-08-09,Pay TV,Etisalat,Network,15.122375021615268,Port Stephen,Hold consumer or between memory young.
5607,2022-09-21,Telecom,MTN,Service,3.3068416901739965,Matthewton,Well during pass fact official.
